"subject","trial","stimulus","rid","FFD","FFP","SFD","FPRT","RBRT","TFT","RPD","CRPD","RRT","RRTP","RRTR","RBRC","TRC","LPRT","experiment","word","attachment","animacy","wlen","prev_wlen","next_wlen","roiLabel","subj"
"Deney02","Trial040","rc-n1forced-nonanim-3.jpg",5,0,0,0,0,0,0,0,736,0,0,0,0,0,0,"rc","iki","N1 attachment","nonanim",3,6,3,"spillover","Deney02"
"Deney02","Trial042","rc-n2forced-nonanim-3x.jpg",2,312,1,0,312,312,624,312,809,312,0,312,0,0,312,"rc","kırılan","N2 attachment","nonanim",7,8,5,"pre-critical","Deney02"
"Deney02","Trial042","rc-n2forced-nonanim-3x.jpg",3,171,1,0,171,171,676,171,980,505,0,505,0,0,167,"rc","kızın","N2 attachment","nonanim",5,7,6,"N1","Deney02"
"Deney02","Trial042","rc-n2forced-nonanim-3x.jpg",4,167,1,0,167,775,1846,942,1922,1679,608,1071,1,2,148,"rc","vazosu","N2 attachment","nonanim",6,5,3,"N2","Deney02"
"Deney02","Trial042","rc-n2forced-nonanim-3x.jpg",5,0,0,0,0,0,0,0,1922,0,0,0,0,0,0,"rc","dün","N2 attachment","nonanim",3,6,9,"spillover","Deney02"
"Deney02","Trial044","rc-nonforced-anim-4.jpg",2,90,1,0,90,90,180,90,271,90,0,90,0,0,90,"rc","çekilen","ambiguous","anim",7,7,5,"pre-critical","Deney02"
"Deney02","Trial044","rc-nonforced-anim-4.jpg",3,200,1,0,200,200,400,200,471,200,0,200,0,0,200,"rc","kızın","ambiguous","anim",5,7,6,"N1","Deney02"
"Deney02","Trial044","rc-nonforced-anim-4.jpg",4,268,1,0,268,268,800,268,739,532,0,532,0,0,132,"rc","dayısı","ambiguous","anim",6,5,5,"N2","Deney02"
"Deney02","Trial044","rc-nonforced-anim-4.jpg",5,169,1,0,169,327,654,459,1198,485,158,327,1,2,158,"rc","elmas","ambiguous","anim",5,6,8,"spillover","Deney02"
"Deney02","Trial046","rc-n1forced-anim-4.jpg",2,257,1,0,257,257,514,257,486,257,0,257,0,0,257,"rc","geçinen","N1 attachment","anim",7,7,6,"pre-critical","Deney02"
"Deney02","Trial046","rc-n1forced-anim-4.jpg",3,223,1,0,223,223,446,223,709,223,0,223,0,0,223,"rc","adamın","N1 attachment","anim",6,7,5,"N1","Deney02"
"Deney02","Trial046","rc-n1forced-anim-4.jpg",4,196,1,0,196,196,392,196,905,196,0,196,0,0,196,"rc","köşkü","N1 attachment","anim",5,6,5,"N2","Deney02"
"Deney02","Trial046","rc-n1forced-anim-4.jpg",5,500,1,0,500,500,1000,500,1405,500,0,500,0,0,500,"rc","geçen","N1 attachment","anim",5,5,3,"spillover","Deney02"
"Deney02","Trial048","rc-n2forced-anim-4.jpg",2,185,1,0,321,321,642,321,986,321,0,321,0,0,321,"rc","çıkarılan","N2 attachment","anim",9,5,5,"pre-critical","Deney02"
"Deney02","Trial048","rc-n2forced-anim-4.jpg",3,144,1,0,144,144,288,144,1130,144,0,144,0,0,144,"rc","yatın","N2 attachment","anim",5,9,6,"N1","Deney02"
"Deney02","Trial048","rc-n2forced-anim-4.jpg",4,119,1,0,762,762,1524,762,1892,762,0,762,0,0,762,"rc","aşçısı","N2 attachment","anim",6,5,10,"N2","Deney02"
"Deney02","Trial048","rc-n2forced-anim-4.jpg",5,522,1,0,712,712,1424,712,2604,712,0,712,0,0,712,"rc","işverenden","N2 attachment","anim",10,6,8,"spillover","Deney02"
"Deney02","Trial050","rc-nonforced-nonanim-4.jpg",2,200,1,0,200,200,400,200,671,200,0,200,0,0,200,"rc","kiralanan","ambiguous","nonanim",9,5,6,"pre-critical","Deney02"
"Deney02","Trial050","rc-nonforced-nonanim-4.jpg",3,266,1,0,266,266,532,266,937,266,0,266,0,0,266,"rc","köşkün","ambiguous","nonanim",6,9,5,"N1","Deney02"
"Deney02","Trial050","rc-nonforced-nonanim-4.jpg",4,303,1,0,303,303,606,303,1240,303,0,303,0,0,303,"rc","odası","ambiguous","nonanim",5,6,5,"N2","Deney02"
"Deney02","Trial050","rc-nonforced-nonanim-4.jpg",5,236,1,0,236,236,472,236,1476,236,0,236,0,0,236,"rc","akşam","ambiguous","nonanim",5,5,8,"spillover","Deney02"
"Deney02","Trial052","rc-n1forced-nonanim-4.jpg",2,92,1,0,92,92,184,92,216,92,0,92,0,0,92,"rc","verilen","N1 attachment","nonanim",7,6,7,"pre-critical","Deney02"
"Deney02","Trial052","rc-n1forced-nonanim-4.jpg",3,164,1,0,164,164,328,164,380,164,0,164,0,0,164,"rc","büronun","N1 attachment","nonanim",7,7,4,"N1","Deney02"
"Deney02","Trial052","rc-n1forced-nonanim-4.jpg",4,174,1,0,174,174,348,174,554,174,0,174,0,0,174,"rc","şefi","N1 attachment","nonanim",4,7,8,"N2","Deney02"
"Deney02","Trial052","rc-n1forced-nonanim-4.jpg",5,316,1,0,316,316,632,316,870,316,0,316,0,0,316,"rc","görevini","N1 attachment","nonanim",8,4,9,"spillover","Deney02"
"Deney02","Trial054","rc-n2forced-nonanim-4.jpg",2,382,1,0,382,382,764,382,521,382,0,382,0,0,382,"rc","yankılanan","N2 attachment","nonanim",10,5,7,"pre-critical","Deney02"
"Deney02","Trial054","rc-n2forced-nonanim-4.jpg",3,154,1,0,237,237,474,237,758,237,0,237,0,0,237,"rc","müdürün","N2 attachment","nonanim",7,10,4,"N1","Deney02"
"Deney02","Trial054","rc-n2forced-nonanim-4.jpg",4,188,1,0,188,188,376,188,946,188,0,188,0,0,188,"rc","sesi","N2 attachment","nonanim",4,7,13,"N2","Deney02"
"Deney02","Trial054","rc-n2forced-nonanim-4.jpg",5,219,1,0,555,555,1110,555,1501,555,0,555,0,0,555,"rc","çevredekileri","N2 attachment","nonanim",13,4,3,"spillover","Deney02"
"Deney02","Trial056","rc-nonforced-anim-5.jpg",2,212,1,0,212,212,424,212,430,212,0,212,0,0,212,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","Deney02"
"Deney02","Trial056","rc-nonforced-anim-5.jpg",3,236,1,0,236,236,886,236,666,650,0,650,0,0,207,"rc","kadının","ambiguous","anim",7,6,6,"N1","Deney02"
"Deney02","Trial056","rc-nonforced-anim-5.jpg",4,114,1,0,114,242,484,449,1115,370,128,242,1,2,128,"rc","katili","ambiguous","anim",6,7,4,"N2","Deney02"
"Deney02","Trial056","rc-nonforced-anim-5.jpg",5,208,1,0,208,208,416,208,1323,208,0,208,0,0,208,"rc","uzak","ambiguous","anim",4,6,3,"spillover","Deney02"
"Deney02","Trial058","rc-n1forced-anim-5.jpg",2,198,1,0,198,198,396,198,552,198,0,198,0,0,198,"rc","oturan","N1 attachment","anim",6,8,6,"pre-critical","Deney02"
"Deney02","Trial058","rc-n1forced-anim-5.jpg",3,227,1,0,227,227,454,227,779,227,0,227,0,0,227,"rc","adamın","N1 attachment","anim",6,6,5,"N1","Deney02"
"Deney02","Trial058","rc-n1forced-anim-5.jpg",4,304,1,0,304,304,608,304,1083,304,0,304,0,0,304,"rc","ayağı","N1 attachment","anim",5,6,3,"N2","Deney02"
"Deney02","Trial058","rc-n1forced-anim-5.jpg",5,233,1,0,233,233,466,233,1316,233,0,233,0,0,233,"rc","çok","N1 attachment","anim",3,5,6,"spillover","Deney02"
"Deney02","Trial060","rc-n2forced-anim-5.jpg",2,132,1,0,132,132,264,132,257,132,0,132,0,0,132,"rc","bekleyen","N2 attachment","anim",8,6,4,"pre-critical","Deney02"
"Deney02","Trial060","rc-n2forced-anim-5.jpg",3,173,1,0,173,173,346,173,430,173,0,173,0,0,173,"rc","evin","N2 attachment","anim",4,8,7,"N1","Deney02"
"Deney02","Trial060","rc-n2forced-anim-5.jpg",4,201,1,0,201,201,402,201,631,201,0,201,0,0,201,"rc","bekçisi","N2 attachment","anim",7,4,4,"N2","Deney02"
"Deney02","Trial060","rc-n2forced-anim-5.jpg",5,118,1,0,118,118,236,118,749,118,0,118,0,0,118,"rc","saat","N2 attachment","anim",4,7,3,"spillover","Deney02"
"Deney02","Trial062","rc-nonforced-nonanim-5.jpg",2,266,1,0,266,266,532,266,406,266,0,266,0,0,266,"rc","temizlenen","ambiguous","nonanim",10,5,4,"pre-critical","Deney02"
"Deney02","Trial062","rc-nonforced-nonanim-5.jpg",3,162,1,0,162,162,324,162,568,162,0,162,0,0,162,"rc","evin","ambiguous","nonanim",4,10,7,"N1","Deney02"
"Deney02","Trial062","rc-nonforced-nonanim-5.jpg",4,235,1,0,235,235,470,235,803,235,0,235,0,0,235,"rc","bahçesi","ambiguous","nonanim",7,4,7,"N2","Deney02"
"Deney02","Trial062","rc-nonforced-nonanim-5.jpg",5,194,1,0,194,194,388,194,997,194,0,194,0,0,194,"rc","yeniden","ambiguous","nonanim",7,7,5,"spillover","Deney02"
"Deney02","Trial064","rc-n1forced-nonanim-5.jpg",2,216,1,0,216,216,730,216,1149,514,0,514,0,0,149,"rc","batan","N1 attachment","nonanim",5,10,5,"pre-critical","Deney02"
"Deney02","Trial064","rc-n1forced-nonanim-5.jpg",3,130,1,0,261,261,1084,261,1410,823,0,823,0,0,155,"rc","salın","N1 attachment","nonanim",5,5,6,"N1","Deney02"
"Deney02","Trial064","rc-n1forced-nonanim-5.jpg",4,132,1,0,132,716,1432,1418,2828,1300,584,716,3,6,191,"rc","sahibi","N1 attachment","nonanim",6,5,6,"N2","Deney02"
"Deney02","Trial064","rc-n1forced-nonanim-5.jpg",5,339,1,0,339,339,678,339,3167,339,0,339,0,0,339,"rc","kıyıya","N1 attachment","nonanim",6,6,7,"spillover","Deney02"
"Deney02","Trial066","rc-n2forced-nonanim-5.jpg",2,228,1,0,228,228,456,228,753,228,0,228,0,0,228,"rc","sarılan","N2 attachment","nonanim",7,6,6,"pre-critical","Deney02"
"Deney02","Trial066","rc-n2forced-nonanim-5.jpg",3,207,1,0,326,326,652,326,1079,326,0,326,0,0,326,"rc","adamın","N2 attachment","nonanim",6,7,5,"N1","Deney02"
"Deney02","Trial066","rc-n2forced-nonanim-5.jpg",4,176,1,0,176,176,352,176,1255,176,0,176,0,0,176,"rc","ayağı","N2 attachment","nonanim",5,6,5,"N2","Deney02"
"Deney02","Trial066","rc-n2forced-nonanim-5.jpg",5,243,1,0,243,243,486,243,1498,243,0,243,0,0,243,"rc","sabah","N2 attachment","nonanim",5,5,4,"spillover","Deney02"
"Deney02","Trial068","rc-nonforced-anim-6.jpg",2,205,1,0,330,330,660,330,330,330,0,330,0,0,330,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","Deney02"
"Deney02","Trial068","rc-nonforced-anim-6.jpg",3,342,1,0,342,342,684,342,672,342,0,342,0,0,342,"rc","askerin","ambiguous","anim",7,6,4,"N1","Deney02"
"Deney02","Trial068","rc-nonforced-anim-6.jpg",4,242,1,0,242,242,484,242,914,242,0,242,0,0,242,"rc","kızı","ambiguous","anim",4,7,9,"N2","Deney02"
"Deney02","Trial068","rc-nonforced-anim-6.jpg",5,301,1,0,823,823,1646,823,1737,823,0,823,0,0,823,"rc","istasyonu","ambiguous","anim",9,4,9,"spillover","Deney02"
"Deney02","Trial070","rc-n1forced-anim-6.jpg",2,210,1,0,210,210,420,210,368,210,0,210,0,0,210,"rc","yürüyen","N1 attachment","anim",7,7,5,"pre-critical","Deney02"
"Deney02","Trial070","rc-n1forced-anim-6.jpg",3,83,1,0,201,201,402,201,569,201,0,201,0,0,201,"rc","kızın","N1 attachment","anim",5,7,6,"N1","Deney02"
"Deney02","Trial070","rc-n1forced-anim-6.jpg",4,365,1,0,365,365,730,365,934,365,0,365,0,0,365,"rc","atkısı","N1 attachment","anim",6,5,5,"N2","Deney02"
"Deney02","Trial070","rc-n1forced-anim-6.jpg",5,248,1,0,248,248,784,248,1182,536,0,536,0,0,144,"rc","tozlu","N1 attachment","anim",5,6,7,"spillover","Deney02"
"Deney02","Trial072","rc-n2forced-anim-6.jpg",2,470,1,0,470,470,940,470,1175,470,0,470,0,0,470,"rc","isteyen","N2 attachment","anim",7,7,7,"pre-critical","Deney02"
"Deney02","Trial072","rc-n2forced-anim-6.jpg",3,416,1,0,479,479,958,479,1654,479,0,479,0,0,479,"rc","büronun","N2 attachment","anim",7,7,4,"N1","Deney02"
"Deney02","Trial072","rc-n2forced-anim-6.jpg",4,58,1,0,169,169,338,169,1823,169,0,169,0,0,169,"rc","şefi","N2 attachment","anim",4,7,3,"N2","Deney02"
"Deney02","Trial072","rc-n2forced-anim-6.jpg",5,0,0,0,0,0,214,0,1823,214,0,214,0,0,107,"rc","ilk","N2 attachment","anim",3,4,4,"spillover","Deney02"
"Deney02","Trial074","rc-nonforced-nonanim-6.jpg",2,219,1,0,219,219,438,219,451,219,0,219,0,0,219,"rc","kırılan","ambiguous","nonanim",7,7,7,"pre-critical","Deney02"
"Deney02","Trial074","rc-nonforced-nonanim-6.jpg",3,151,1,0,151,151,302,151,602,151,0,151,0,0,151,"rc","kapının","ambiguous","nonanim",7,7,4,"N1","Deney02"
"Deney02","Trial074","rc-nonforced-nonanim-6.jpg",4,0,0,0,0,0,0,0,602,0,0,0,0,0,0,"rc","kolu","ambiguous","nonanim",4,7,3,"N2","Deney02"
"Deney02","Trial074","rc-nonforced-nonanim-6.jpg",5,236,1,0,236,236,472,236,838,236,0,236,0,0,236,"rc","dün","ambiguous","nonanim",3,4,5,"spillover","Deney02"
"Deney02","Trial076","rc-n1forced-nonanim-6.jpg",2,240,1,0,240,501,1982,681,1083,1742,261,1481,1,3,490,"rc","yırtılan","N1 attachment","nonanim",8,7,5,"pre-critical","Deney02"
"Deney02","Trial076","rc-n1forced-nonanim-6.jpg",3,350,1,0,350,350,700,350,1433,350,0,350,0,0,350,"rc","kotun","N1 attachment","nonanim",5,8,6,"N1","Deney02"
"Deney02","Trial076","rc-n1forced-nonanim-6.jpg",4,434,1,0,434,434,868,434,1867,434,0,434,0,0,434,"rc","sahibi","N1 attachment","nonanim",6,5,7,"N2","Deney02"
"Deney02","Trial076","rc-n1forced-nonanim-6.jpg",5,132,1,0,204,204,408,204,2071,204,0,204,0,0,204,"rc","çamaşır","N1 attachment","nonanim",7,6,5,"spillover","Deney02"
"Deney02","Trial078","rc-n2forced-nonanim-6.jpg",2,316,1,0,316,316,632,473,678,316,0,316,1,2,316,"rc","kiralanan","N2 attachment","nonanim",9,5,6,"pre-critical","Deney02"
"Deney02","Trial078","rc-n2forced-nonanim-6.jpg",3,253,1,0,438,438,876,438,1116,438,0,438,0,0,438,"rc","adamın","N2 attachment","nonanim",6,9,5,"N1","Deney02"
"Deney02","Trial078","rc-n2forced-nonanim-6.jpg",4,206,1,0,206,206,412,206,1322,206,0,206,0,0,206,"rc","köşkü","N2 attachment","nonanim",5,6,6,"N2","Deney02"
"Deney02","Trial078","rc-n2forced-nonanim-6.jpg",5,150,1,0,790,790,1580,790,2112,790,0,790,0,0,790,"rc","önceki","N2 attachment","nonanim",6,5,3,"spillover","Deney02"
"P01","Trial012","rc-n1forced-anim-1.jpg",2,230,1,0,230,230,708,230,402,478,0,478,0,2,124,"rc","bağıran","N1 attachment","anim",7,6,7,"pre-critical","P01"
"P01","Trial012","rc-n1forced-anim-1.jpg",3,180,1,0,180,180,466,180,582,286,0,286,0,0,53,"rc","müdürün","N1 attachment","anim",7,7,4,"N1","P01"
"P01","Trial012","rc-n1forced-anim-1.jpg",4,110,1,0,205,293,586,346,928,381,88,293,1,2,88,"rc","sesi","N1 attachment","anim",4,7,8,"N2","P01"
"P01","Trial012","rc-n1forced-anim-1.jpg",5,266,1,0,266,266,778,266,1194,512,0,512,0,2,123,"rc","caddenin","N1 attachment","anim",8,4,10,"spillover","P01"
"P01","Trial016","rc-nonforced-nonanim-1.jpg",2,606,1,0,606,606,1212,606,1221,606,0,606,0,0,606,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P01"
"P01","Trial016","rc-nonforced-nonanim-1.jpg",3,458,1,0,458,458,1560,458,1679,1102,0,1102,0,1,322,"rc","yolun","ambiguous","nonanim",5,8,6,"N1","P01"
"P01","Trial016","rc-nonforced-nonanim-1.jpg",4,234,1,0,688,688,1376,688,2367,688,0,688,0,0,688,"rc","etrafı","ambiguous","nonanim",6,5,8,"N2","P01"
"P01","Trial016","rc-nonforced-nonanim-1.jpg",5,200,1,0,200,200,1064,200,2567,864,0,864,0,2,90,"rc","yemyeşil","ambiguous","nonanim",8,6,9,"spillover","P01"
"P01","Trial028","rc-nonforced-nonanim-2.jpg",2,167,1,0,167,167,1194,167,737,1027,0,1027,0,0,430,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P01"
"P01","Trial028","rc-nonforced-nonanim-2.jpg",3,103,1,0,103,103,488,103,840,385,0,385,0,2,141,"rc","gölün","ambiguous","nonanim",5,8,6,"N1","P01"
"P01","Trial028","rc-nonforced-nonanim-2.jpg",4,267,1,0,267,267,1128,267,1107,861,0,861,0,0,297,"rc","etrafı","ambiguous","nonanim",6,5,5,"N2","P01"
"P01","Trial028","rc-nonforced-nonanim-2.jpg",5,238,1,0,488,488,976,488,1595,488,0,488,0,0,488,"rc","büyük","ambiguous","nonanim",5,6,10,"spillover","P01"
"P01","Trial032","rc-n2forced-nonanim-2.jpg",2,78,1,0,132,380,2874,585,585,2742,248,2494,1,2,290,"rc","yırtılan","N2 attachment","nonanim",8,6,5,"pre-critical","P01"
"P01","Trial032","rc-n2forced-nonanim-2.jpg",3,0,0,0,0,0,2310,0,585,2310,0,2310,0,0,407,"rc","kızın","N2 attachment","nonanim",5,8,6,"N1","P01"
"P01","Trial032","rc-n2forced-nonanim-2.jpg",4,470,1,0,470,910,4148,1046,1631,3678,440,3238,1,6,232,"rc","atkısı","N2 attachment","nonanim",6,5,7,"N2","P01"
"P01","Trial032","rc-n2forced-nonanim-2.jpg",5,678,1,0,678,898,2180,2823,4454,1502,220,1282,1,2,192,"rc","çamaşır","N2 attachment","nonanim",7,6,10,"spillover","P01"
"P01","Trial036","rc-n1forced-anim-3.jpg",2,201,1,0,201,201,402,201,397,201,0,201,0,0,201,"rc","ağlayan","N1 attachment","anim",7,7,5,"pre-critical","P01"
"P01","Trial036","rc-n1forced-anim-3.jpg",3,0,0,0,0,0,412,0,397,412,0,412,0,0,206,"rc","kızın","N1 attachment","anim",5,7,6,"N1","P01"
"P01","Trial036","rc-n1forced-anim-3.jpg",4,380,1,0,380,478,956,684,1081,576,98,478,1,2,98,"rc","vazosu","N1 attachment","anim",6,5,7,"N2","P01"
"P01","Trial036","rc-n1forced-anim-3.jpg",5,154,1,0,348,348,696,348,1429,348,0,348,0,0,348,"rc","öğleyin","N1 attachment","anim",7,6,9,"spillover","P01"
"P01","Trial038","rc-n2forced-anim-3.jpg",2,201,1,0,356,356,3506,356,660,3150,0,3150,0,0,1127,"rc","konuşan","N2 attachment","anim",7,7,5,"pre-critical","P01"
"P01","Trial038","rc-n2forced-anim-3.jpg",3,294,1,0,294,510,1168,780,1440,874,216,658,1,2,74,"rc","kotun","N2 attachment","anim",5,7,6,"N1","P01"
"P01","Trial038","rc-n2forced-anim-3.jpg",4,178,1,0,178,178,1276,178,1618,1098,0,1098,0,2,361,"rc","sahibi","N2 attachment","anim",6,5,4,"N2","P01"
"P01","Trial038","rc-n2forced-anim-3.jpg",5,154,1,0,376,376,1162,376,1994,786,0,786,0,0,205,"rc","kotu","N2 attachment","anim",4,6,7,"spillover","P01"
"P01","Trial046","rc-nonforced-anim-4.jpg",2,218,1,0,218,218,1486,218,378,1268,0,1268,0,2,165,"rc","çekilen","ambiguous","anim",7,7,5,"pre-critical","P01"
"P01","Trial046","rc-nonforced-anim-4.jpg",3,55,1,0,55,55,1262,55,433,1207,0,1207,0,2,212,"rc","kızın","ambiguous","anim",5,7,6,"N1","P01"
"P01","Trial046","rc-nonforced-anim-4.jpg",4,0,0,0,0,0,1260,0,433,1260,0,1260,0,2,506,"rc","dayısı","ambiguous","anim",6,5,5,"N2","P01"
"P01","Trial046","rc-nonforced-anim-4.jpg",5,295,1,0,295,295,1202,295,728,907,0,907,0,2,170,"rc","elmas","ambiguous","anim",5,6,8,"spillover","P01"
"P01","Trial050","rc-n2forced-anim-4.jpg",2,368,1,0,368,368,1754,368,694,1386,0,1386,0,2,204,"rc","çıkarılan","N2 attachment","anim",9,5,5,"pre-critical","P01"
"P01","Trial050","rc-n2forced-anim-4.jpg",3,91,1,0,91,232,752,821,1515,661,141,520,2,4,144,"rc","yatın","N2 attachment","anim",5,9,6,"N1","P01"
"P01","Trial050","rc-n2forced-anim-4.jpg",4,171,1,0,298,298,596,442,1957,298,0,298,1,2,298,"rc","aşçısı","N2 attachment","anim",6,5,10,"N2","P01"
"P01","Trial050","rc-n2forced-anim-4.jpg",5,72,1,0,409,409,818,409,2366,409,0,409,0,0,409,"rc","işverenden","N2 attachment","anim",10,6,8,"spillover","P01"
"P01","Trial058","rc-nonforced-anim-5.jpg",2,212,1,0,212,212,424,212,387,212,0,212,0,0,212,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","P01"
"P01","Trial058","rc-nonforced-anim-5.jpg",3,51,1,0,51,51,102,51,438,51,0,51,0,0,51,"rc","kadının","ambiguous","anim",7,6,6,"N1","P01"
"P01","Trial058","rc-nonforced-anim-5.jpg",4,394,1,0,394,394,788,394,832,394,0,394,0,0,394,"rc","katili","ambiguous","anim",6,7,4,"N2","P01"
"P01","Trial058","rc-nonforced-anim-5.jpg",5,196,1,0,196,196,392,196,1028,196,0,196,0,0,196,"rc","uzak","ambiguous","anim",4,6,3,"spillover","P01"
"P01","Trial068","rc-n2forced-nonanim-5.jpg",2,159,1,0,159,159,318,159,474,159,0,159,0,0,159,"rc","sarılan","N2 attachment","nonanim",7,6,6,"pre-critical","P01"
"P01","Trial068","rc-n2forced-nonanim-5.jpg",3,214,1,0,214,214,428,214,688,214,0,214,0,0,214,"rc","adamın","N2 attachment","nonanim",6,7,5,"N1","P01"
"P01","Trial068","rc-n2forced-nonanim-5.jpg",4,316,1,0,316,316,632,316,1004,316,0,316,0,0,316,"rc","ayağı","N2 attachment","nonanim",5,6,5,"N2","P01"
"P01","Trial068","rc-n2forced-nonanim-5.jpg",5,193,1,0,193,193,386,193,1197,193,0,193,0,0,193,"rc","sabah","N2 attachment","nonanim",5,5,4,"spillover","P01"
"P01","Trial070","rc-nonforced-anim-6.jpg",2,308,1,0,308,308,1042,308,365,734,0,734,0,0,213,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","P01"
"P01","Trial070","rc-nonforced-anim-6.jpg",3,174,1,0,174,430,1368,643,1008,1194,256,938,1,2,254,"rc","askerin","ambiguous","anim",7,6,4,"N1","P01"
"P01","Trial070","rc-nonforced-anim-6.jpg",4,0,0,0,0,0,1064,0,1008,1064,0,1064,0,0,306,"rc","kızı","ambiguous","anim",4,7,9,"N2","P01"
"P01","Trial070","rc-nonforced-anim-6.jpg",5,137,1,0,137,613,1666,1093,2101,1529,476,1053,1,2,220,"rc","istasyonu","ambiguous","anim",9,4,9,"spillover","P01"
"P01","Trial072","rc-n1forced-anim-6.jpg",2,0,0,0,0,0,798,0,92,798,0,798,0,0,226,"rc","yürüyen","N1 attachment","anim",7,7,5,"pre-critical","P01"
"P01","Trial072","rc-n1forced-anim-6.jpg",3,102,1,0,102,102,1176,102,194,1074,0,1074,0,0,486,"rc","kızın","N1 attachment","anim",5,7,6,"N1","P01"
"P01","Trial072","rc-n1forced-anim-6.jpg",4,532,1,0,532,964,2238,1137,1331,1706,432,1274,1,2,155,"rc","atkısı","N1 attachment","anim",6,5,5,"N2","P01"
"P01","Trial072","rc-n1forced-anim-6.jpg",5,0,0,0,0,0,556,0,1331,556,0,556,0,0,278,"rc","tozlu","N1 attachment","anim",5,6,7,"spillover","P01"
"P01","Trial074","rc-n2forced-anim-6.jpg",2,131,1,0,470,470,3068,470,774,2598,0,2598,0,5,144,"rc","isteyen","N2 attachment","anim",7,7,7,"pre-critical","P01"
"P01","Trial074","rc-n2forced-anim-6.jpg",3,390,1,0,390,390,1796,390,1164,1406,0,1406,0,2,232,"rc","büronun","N2 attachment","anim",7,7,4,"N1","P01"
"P01","Trial074","rc-n2forced-anim-6.jpg",4,240,1,0,240,240,940,240,1404,700,0,700,0,0,230,"rc","şefi","N2 attachment","anim",4,7,3,"N2","P01"
"P01","Trial074","rc-n2forced-anim-6.jpg",5,0,0,0,0,0,0,0,1404,0,0,0,0,0,0,"rc","ilk","N2 attachment","anim",3,4,4,"spillover","P01"
"P02","Trial007","rc-nonforced-anim-1.jpg",2,95,1,0,95,593,2458,969,969,2363,498,1865,1,2,283,"rc","yıkanan","ambiguous","anim",7,7,7,"pre-critical","P02"
"P02","Trial007","rc-nonforced-anim-1.jpg",3,176,1,0,418,418,2744,418,1387,2326,0,2326,0,2,368,"rc","kadının","ambiguous","anim",7,7,4,"N1","P02"
"P02","Trial007","rc-nonforced-anim-1.jpg",4,330,1,0,330,330,1462,330,1717,1132,0,1132,0,0,339,"rc","oğlu","ambiguous","anim",4,7,3,"N2","P02"
"P02","Trial007","rc-nonforced-anim-1.jpg",5,274,1,0,274,274,2818,274,1991,2544,0,2544,0,4,518,"rc","dün","ambiguous","anim",3,4,5,"spillover","P02"
"P02","Trial009","rc-n1forced-anim-1.jpg",2,0,0,0,0,0,922,0,0,922,0,922,0,0,461,"rc","bağıran","N1 attachment","anim",7,6,7,"pre-critical","P02"
"P02","Trial009","rc-n1forced-anim-1.jpg",3,91,1,0,91,675,1350,1443,1443,1259,584,675,1,2,584,"rc","müdürün","N1 attachment","anim",7,7,4,"N1","P02"
"P02","Trial009","rc-n1forced-anim-1.jpg",4,262,1,0,262,262,524,262,1705,262,0,262,0,0,262,"rc","sesi","N1 attachment","anim",4,7,8,"N2","P02"
"P02","Trial009","rc-n1forced-anim-1.jpg",5,432,1,0,747,747,1494,747,2452,747,0,747,0,0,747,"rc","caddenin","N1 attachment","anim",8,4,10,"spillover","P02"
"P02","Trial011","rc-n2forced-anim-1.jpg",2,192,1,0,360,360,1186,360,816,826,0,826,0,0,233,"rc","yürüyen","N2 attachment","anim",7,7,5,"pre-critical","P02"
"P02","Trial011","rc-n2forced-anim-1.jpg",3,250,1,0,250,250,1274,250,1066,1024,0,1024,0,0,183,"rc","köyün","N2 attachment","anim",5,7,6,"N1","P02"
"P02","Trial011","rc-n2forced-anim-1.jpg",4,220,1,0,457,837,1674,1041,2107,1217,380,837,1,2,380,"rc","delisi","N2 attachment","anim",6,5,5,"N2","P02"
"P02","Trial011","rc-n2forced-anim-1.jpg",5,677,1,0,677,677,1564,677,2784,887,0,887,0,1,105,"rc","garip","N2 attachment","anim",5,6,10,"spillover","P02"
"P02","Trial013","rc-nonforced-nonanim-1.jpg",2,158,1,0,564,564,2386,564,1092,1822,0,1822,0,2,348,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","P02"
